Thu Jul 11 10:53:18 2013,,,,,
14209777,2175,22131959,,,
14209778,675,22132634,,,
14209779,1200,22133834,,,
14209780,900,22134734,,,
14209781,1350,22136084,,,
14209782,1125,22137209,,,
14209783,900,22138109,,,
14209784,1800,22139909,,,
14209785,825,22140734,,,
14209786,750,22141484,,,
14209787,1350,22142834,,,
14209788,600,22143434,,,
14209789,1875,22145309,,,
14209790,1050,22146359,,,
14209791,750,22147109,,,
14209792,900,22148009,,,
14209793,1050,22149059,,,
14209794,1650,22150709,,,
14209795,1050,22151759,,,
14209796,1200,22152959,,,
14209797,900,22153859,,,
14209798,750,22154609,,,
14209799,1275,22155884,,,
14209800,825,22156709,,,
14209801,975,22157684,,,
14209802,900,22158584,,,
14209803,900,22159484,,,
14209804,2400,22161884,,,
14209805,675,22162559,,,
14209806,1425,22163984,,,
14209807,900,22164884,,,
14209808,675,22165559,,,
14209809,1125,22166684,,,
14209810,825,22167509,,,
14209811,1650,22169159,,,
14209812,825,22169984,,,
14209813,750,22170734,,,
14209814,1125,22171859,,,
14209815,600,22172459,,,
14209816,2325,22174784,,,
14209817,825,22175609,,,
14209818,750,22176359,,,
14209819,1125,22177484,,,
14209820,1050,22178534,,,
14209821,1650,22180184,,,
14209822,600,22180784,,,
14209823,1425,22182209,,,
14209824,1125,22183334,,,
14209825,750,22184084,,,
14209826,2625,22186709,,,
14209827,1500,22188209,,,
14209828,1200,22189409,,,
14209829,900,22190309,,,
14209830,675,22190984,,,
14209831,1650,22192634,,,
14209832,825,22193459,,,
14209833,1575,22195034,,,
14209834,1125,22196159,,,
14209835,675,22196834,,,
14209836,1200,22198034,,,
14209837,975,22199009,,,
14209838,1875,22200884,,,
14209839,825,22201709,,,
14209840,750,22202459,,,
14209841,1425,22203884,,,
14209842,750,22204634,,,
14209843,1425,22206059,,,
14209844,1050,22207109,,,
14209845,750,22207859,,,
14209846,1350,22209209,,,
14209847,3300,22212509,,,
14209848,1650,22214159,,,
14209849,600,22214759,,,
14209850,1200,22215959,,,
14209851,1575,22217534,,,
14209852,975,22218509,,,
14209853,1500,22220009,,,
14209854,825,22220834,,,
14209855,975,22221809,,,
14209856,1125,22222934,,,
14209857,2025,22224959,,,
14209858,1500,22226459,,,
14209859,675,22227134,,,
14209860,1200,22228334,,,
14209861,1125,22229459,,,
14209862,675,22230134,,,
14209863,1125,22231259,,,
14209864,825,22232084,,,
14209865,1200,22233284,,,
14209866,825,22234109,,,
14209867,750,22234859,,,
14209868,1500,22236359,,,
14209869,1350,22237709,,,
14209870,1650,22239359,,,
14209871,1050,22240409,,,
14209872,750,22241159,,,
14209873,900,22242059,,,
14209874,1500,22243559,,,
14209875,1650,22245209,,,
14209876,900,22246109,,,
14209877,1125,22247234,,,
14209878,1125,22248359,,,
14209879,750,22249109,,,
14209880,1275,22250384,,,
14209881,1125,22251509,,,
14209882,1575,22253084,,,
14209883,1125,22254209,,,
14209884,675,22254884,,,
14209885,1350,22256234,,,
14209886,750,22256984,,,
14209887,1500,22258484,,,
14209888,1350,22259834,,,
14209889,675,22260509,,,
14209890,1800,22262309,,,
14209891,900,22263209,,,
14209892,1575,22264784,,,
14209893,1725,22266509,,,
14209894,750,22267259,,,
14209895,1275,22268534,,,
14209896,900,22269434,,,
14209897,2100,22271534,,,
14209898,825,22272359,,,
14209899,1200,22273559,,,
14209900,1125,22274684,,,
14209901,825,22275509,,,
14209902,1650,22277159,,,
14209903,600,22277759,,,
14209904,975,22278734,,,
14209905,1800,22280534,,,
14209906,750,22281284,,,
14209907,1275,22282559,,,
14209908,1125,22283684,,,
14209909,1125,22284809,,,
14209910,900,22285709,,,
14209911,675,22286384,,,
14209912,1650,22288034,,,
14209913,900,22288934,,,
14209914,2400,22291334,,,
14209915,900,22292234,,,
14209916,900,22293134,,,
14209917,1350,22294484,,,
14209918,825,22295309,,,
14209919,1200,22296509,,,
14209920,1050,22297559,,,
14209921,1425,22298984,,,
14209922,1575,22300559,,,
14209923,600,22301159,,,
14209924,2550,22303709,,,
14209925,825,22304534,,,
14209926,750,22305284,,,
14209927,1350,22306634,,,
14209928,1725,22308359,,,
14209929,2325,22310684,,,
14209930,600,22311284,,,
14209931,1200,22312484,,,
14209932,1125,22313609,,,
14209933,750,22314359,,,
14209934,1500,22315859,,,
14209935,975,22316834,,,
14209936,1725,22318559,,,
14209937,900,22319459,,,
14209938,900,22320359,,,
14209939,1350,22321709,,,
14209940,600,22322309,,,
14209941,1200,22323509,,,
14209942,2025,22325534,,,
14209943,900,22326434,,,
14209944,1200,22327634,,,
14209945,975,22328609,,,
14209946,1425,22330034,,,
14209947,1050,22331084,,,
14209948,750,22331834,,,
14209949,2250,22334084,,,
14209950,1050,22335134,,,
14209951,1425,22336559,,,
14209952,825,22337384,,,
14209953,750,22338134,,,
14209954,1350,22339484,,,
14209955,825,22340309,,,
14209956,2325,22342634,,,
14209957,600,22343234,,,
14209958,1200,22344434,,,
14209959,900,22345334,,,
14209960,750,22346084,,,
14209961,2250,22348334,,,
14209962,1500,22349834,,,
14209963,1800,22351634,,,
14209964,1125,22352759,,,
14209965,675,22353434,,,
14209966,2025,22355459,,,
14209967,600,22356059,,,
14209968,1200,22357259,,,
14209969,900,22358159,,,
14209970,675,22358834,,,
14209971,1125,22359959,,,
14209972,900,22360859,,,
14209973,1350,22362209,,,
14209974,825,22363034,,,
14209975,750,22363784,,,
14209976,1200,22364984,,,
14209977,750,22365734,,,
14209978,1425,22367159,,,
14209979,1275,22368434,,,
14209980,1200,22369634,,,
14209981,900,22370534,,,
14209982,1050,22371584,,,
14209983,1425,22373009,,,
14209984,600,22373609,,,
14209985,1200,22374809,,,
14209986,900,22375709,,,
14209987,1200,22376909,,,
14209988,2400,22379309,,,
14209989,975,22380284,,,
14209990,1500,22381784,,,
14209991,1125,22382909,,,
14209992,675,22383584,,,
14209993,1650,22385234,,,
14209994,750,22385984,,,
14209995,1650,22387634,,,
14209996,900,22388534,,,
14209997,675,22389209,,,
14209998,1350,22390559,,,
14209999,825,22391384,,,
14210000,1200,22392584,,,
14210001,825,22393409,,,
14210002,750,22394159,,,
14210003,1125,22395284,,,
14210004,600,22395884,,,
14210005,1650,22397534,,,
14210006,1050,22398584,,,
14210007,975,22399559,,,
14210008,900,22400459,,,
14210009,825,22401284,,,
14210010,2550,22403834,,,
14210011,600,22404434,,,
14210012,1200,22405634,,,
14210013,900,22406534,,,
14210014,750,22407284,,,
14210015,1425,22408709,,,
14210016,1200,22409909,,,
14210017,1350,22411259,,,
14210018,900,22412159,,,
14210019,2025,22414184,,,
14210020,1500,22415684,,,
14210021,675,22416359,,,
14210022,1200,22417559,,,
14210023,900,22418459,,,
14210024,900,22419359,,,
14210025,1650,22421009,,,
14210026,975,22421984,,,
14210027,1425,22423409,,,
14210028,825,22424234,,,
14210029,750,22424984,,,
14210030,1425,22426409,,,
14210031,750,22427159,,,
14210032,1875,22429034,,,
14210033,825,22429859,,,
14210034,750,22430609,,,
14210035,900,22431509,,,
14210036,1500,22433009,,,
14210037,2100,22435109,,,
14210038,1200,22436309,,,
14210039,1275,22437584,,,
14210040,900,22438484,,,
14210041,1200,22439684,,,
14210042,1275,22440959,,,
14210043,975,22441934,,,
14210044,1275,22443209,,,
14210045,1350,22444559,,,
14210046,675,22445234,,,
14210047,1350,22446584,,,
14210048,900,22447484,,,
14210049,2025,22449509,,,
14210050,900,22450409,,,
14210051,900,22451309,,,
14210052,1350,22452659,,,
14210053,825,22453484,,,
14210054,1200,22454684,,,
14210055,825,22455509,,,
14210056,750,22456259,,,
14210057,1350,22457609,,,
14210058,600,22458209,,,
14210059,1650,22459859,,,
14210060,1275,22461134,,,
14210061,1650,22462784,,,
14210062,900,22463684,,,
14210063,825,22464509,,,
14210064,1425,22465934,,,
14210065,600,22466534,,,
14210066,975,22467509,,,
14210067,900,22468409,,,
14210068,975,22469384,,,
14210069,1500,22470884,,,
14210070,975,22471859,,,
14210071,1500,22473359,,,
14210072,1800,22475159,,,
14210073,1125,22476284,,,
14210074,2250,22478534,,,
14210075,600,22479134,,,
14210076,1200,22480334,,,
14210077,1125,22481459,,,
14210078,1125,22482584,,,
14210079,1125,22483709,,,
14210080,1125,22484834,,,
14210081,2250,22487084,,,
14210082,825,22487909,,,
14210083,1200,22489109,,,
14210084,1650,22490759,,,
14210085,750,22491509,,,
14210086,1425,22492934,,,
14210087,825,22493759,,,
14210088,975,22494734,,,
14210089,1350,22496084,,,
14210090,825,22496909,,,
14210091,2100,22499009,,,
14210092,750,22499759,,,
14210093,1275,22501034,,,
14210094,900,22501934,,,
14210095,750,22502684,,,
14210096,1500,22504184,,,
14210097,1575,22505759,,,
14210098,1800,22507559,,,
14210099,900,22508459,,,
14210100,900,22509359,,,
14210101,1350,22510709,,,
14210102,600,22511309,,,
14210103,1875,22513184,,,
14210104,900,22514084,,,
14210105,675,22514759,,,
14210106,1125,22515884,,,
14210107,825,22516709,,,
14210108,1200,22517909,,,
14210109,825,22518734,,,
14210110,750,22519484,,,
14210111,1125,22520609,,,
14210112,600,22521209,,,
14210113,1425,22522634,,,
14210114,825,22523459,,,
14210115,1200,22524659,,,
14210116,900,22525559,,,
14210117,2850,22528409,,,
14210118,1875,22530284,,,
14210119,600,22530884,,,
14210120,1200,22532084,,,
14210121,900,22532984,,,
14210122,750,22533734,,,
14210123,1275,22535009,,,
14210124,1125,22536134,,,
14210125,1125,22537259,,,
14210126,900,22538159,,,
14210127,900,22539059,,,
14210128,1350,22540409,,,
14210129,675,22541084,,,
14210130,1575,22542659,,,
14210131,1350,22544009,,,
14210132,1125,22545134,,,
14210133,1125,22546259,,,
14210134,825,22547084,,,
14210135,1425,22548509,,,
14210136,1725,22550234,,,
14210137,975,22551209,,,
14210138,1200,22552409,,,
14210139,750,22553159,,,
14210140,1425,22554584,,,
14210141,825,22555409,,,
14210142,1425,22556834,,,
14210143,1125,22557959,,,
14210144,825,22558784,,,
14210145,2100,22560884,,,
14210146,1500,22562384,,,
14210147,1875,22564259,,,
14210148,1125,22565384,,,
14210149,750,22566134,,,
14210150,2400,22568534,,,
14210151,1875,22570409,,,
14210152,1500,22571909,,,
14210153,900,22572809,,,
14210154,675,22573484,,,
14210155,1500,22574984,,,
14210156,825,22575809,,,
14210157,2175,22577984,,,
14210158,1125,22579109,,,
14210159,675,22579784,,,
14210160,1650,22581434,,,
14210161,975,22582409,,,
14210162,1200,22583609,,,
14210163,825,22584434,,,
14210164,975,22585409,,,
14210165,1575,22586984,,,
14210166,600,22587584,,,
14210167,1650,22589234,,,
14210168,825,22590059,,,
14210169,750,22590809,,,
14210170,900,22591709,,,
14210171,825,22592534,,,
14210172,2100,22594634,,,
14210173,1050,22595684,,,
14210174,1650,22597334,,,
14210175,900,22598234,,,
14210176,1425,22599659,,,
14210177,1275,22600934,,,
14210178,825,22601759,,,
14210179,975,22602734,,,
14210180,900,22603634,,,
14210181,900,22604534,,,
14210182,1350,22605884,,,
14210183,600,22606484,,,
14210184,1200,22607684,,,
14210185,1350,22609034,,,
14210186,675,22609709,,,
14210187,1125,22610834,,,
14210188,825,22611659,,,
14210189,1200,22612859,,,
14210190,825,22613684,,,
14210191,975,22614659,,,
14210192,1500,22616159,,,
14210193,900,22617059,,,
14210194,1650,22618709,,,
14210195,825,22619534,,,
14210196,750,22620284,,,
14210197,900,22621184,,,
14210198,1275,22622459,,,
14210199,1650,22624109,,,
14210200,600,22624709,,,
14210201,1650,22626359,,,
14210202,900,22627259,,,
14210203,975,22628234,,,
14210204,1275,22629509,,,
14210205,825,22630334,,,
14210206,1200,22631534,,,
14210207,1125,22632659,,,
14210208,900,22633559,,,
14210209,1500,22635059,,,
14210210,825,22635884,,,
14210211,2625,22638509,,,
14210212,1350,22639859,,,
14210213,675,22640534,,,
14210214,1125,22641659,,,
14210215,975,22642634,,,
14210216,1725,22644359,,,
14210217,825,22645184,,,
14210218,975,22646159,,,
14210219,1350,22647509,,,
14210220,600,22648109,,,
14210221,2325,22650434,,,
14210222,825,22651259,,,
14210223,1200,22652459,,,
14210224,900,22653359,,,
14210225,825,22654184,,,
14210226,1425,22655609,,,
14210227,600,22656209,,,
14210228,1875,22658084,,,
14210229,1350,22659434,,,
14210230,1200,22660634,,,
14210231,1575,22662209,,,
14210232,975,22663184,,,
14210233,975,22664159,,,
14210234,900,22665059,,,
14210235,675,22665734,,,
14210236,1575,22667309,,,
14210237,675,22667984,,,
14210238,1350,22669334,,,
14210239,900,22670234,,,
14210240,900,22671134,,,
14210241,1200,22672334,,,
14210242,1050,22673384,,,
14210243,1575,22674959,,,
14210244,825,22675784,,,
14210245,975,22676759,,,
14210246,1200,22677959,,,
14210247,750,22678709,,,
14210248,1425,22680134,,,
14210249,825,22680959,,,
14210250,975,22681934,,,
14210251,900,22682834,,,
14210252,825,22683659,,,
14210253,1425,22685084,,,
14210254,600,22685684,,,
14210255,975,22686659,,,
14210256,2250,22688909,,,
14210257,1200,22690109,,,
14210258,1950,22692059,,,
14210259,825,22692884,,,
14210260,975,22693859,,,
14210261,1800,22695659,,,
14210262,900,22696559,,,
14210263,1650,22698209,,,
14210264,750,22698959,,,
14210265,1650,22700609,,,
14210266,1125,22701734,,,
14210267,675,22702409,,,
14210268,1125,22703534,,,
14210269,900,22704434,,,
14210270,1800,22706234,,,
14210271,825,22707059,,,
14210272,750,22707809,,,
14210273,1125,22708934,,,
14210274,600,22709534,,,
14210275,1875,22711409,,,
14210276,1725,22713134,,,
14210277,750,22713884,,,
14210278,1575,22715459,,,
14210279,1050,22716509,,,
14210280,1650,22718159,,,
14210281,600,22718759,,,
14210282,1425,22720184,,,
14210283,900,22721084,,,
14210284,1200,22722284,,,
14210285,1275,22723559,,,
14210286,975,22724534,,,
14210287,1725,22726259,,,
14210288,1125,22727384,,,
14210289,675,22728059,,,
14210290,2100,22730159,,,
14210291,975,22731134,,,
14210292,1200,22732334,,,
14210293,900,22733234,,,
14210294,1125,22734359,,,
14210295,1125,22735484,,,
14210296,1050,22736534,,,
14210297,2100,22738634,,,
14210298,1050,22739684,,,
14210299,750,22740434,,,
14210300,1575,22742009,,,
14210301,600,22742609,,,
14210302,1650,22744259,,,
14210303,825,22745084,,,
14210304,975,22746059,,,
14210305,2025,22748084,,,
14210306,825,22748909,,,
14210307,2100,22751009,,,
14210308,600,22751609,,,
14210309,975,22752584,,,
14210310,1125,22753709,,,
14210311,750,22754459,,,
14210312,1275,22755734,,,
14210313,1125,22756859,,,
14210314,1125,22757984,,,
14210315,900,22758884,,,
14210316,675,22759559,,,
14210317,1350,22760909,,,
14210318,600,22761509,,,
14210319,1875,22763384,,,
14210320,1125,22764509,,,
14210321,675,22765184,,,
14210322,1800,22766984,,,
14210323,1125,22768109,,,
14210324,2250,22770359,,,
14210325,825,22771184,,,
14210326,1200,22772384,,,
14210327,1125,22773509,,,
14210328,600,22774109,,,
14210329,1650,22775759,,,
14210330,825,22776584,,,
14210331,750,22777334,,,
14210332,1125,22778459,,,
14210333,825,22779284,,,
14210334,2100,22781384,,,
14210335,750,22782134,,,
14210336,1050,22783184,,,
14210337,900,22784084,,,
14210338,975,22785059,,,
14210339,1800,22786859,,,
14210340,1125,22787984,,,
14210341,1275,22789259,,,
14210342,1350,22790609,,,
14210343,1125,22791734,,,
14210344,1500,22793234,,,
14210345,675,22793909,,,
14210346,1200,22795109,,,
14210347,1125,22796234,,,
14210348,900,22797134,,,
14210349,1125,22798259,,,
14210350,825,22799084,,,
14210351,1425,22800509,,,
14210352,825,22801334,,,
14210353,750,22802084,,,
14210354,1125,22803209,,,
14210355,600,22803809,,,
14210356,1650,22805459,,,
14210357,1275,22806734,,,
14210358,750,22807484,,,
14210359,1125,22808609,,,
14210360,825,22809434,,,
14210361,2100,22811534,,,
14210362,1200,22812734,,,
14210363,1500,22814234,,,
14210364,900,22815134,,,
14210365,1200,22816334,,,
14210366,1500,22817834,,,
14210367,975,22818809,,,
14210368,1050,22819859,,,
14210369,900,22820759,,,
14210370,900,22821659,,,
14210371,1500,22823159,,,
14210372,675,22823834,,,
14210373,1200,22825034,,,
14210374,1350,22826384,,,
14210375,675,22827059,,,
14210376,1125,22828184,,,
14210377,975,22829159,,,
14210378,1725,22830884,,,
14210379,1500,22832384,,,
14210380,750,22833134,,,
14210381,1275,22834409,,,
14210382,900,22835309,,,
14210383,2775,22838084,,,
14210384,825,22838909,,,
14210385,750,22839659,,,
14210386,1125,22840784,,,
14210387,1050,22841834,,,
14210388,1425,22843259,,,
14210389,900,22844159,,,
14210390,1350,22845509,,,
14210391,900,22846409,,,
14210392,750,22847159,,,
14210393,1800,22848959,,,
14210394,1425,22850384,,,
14210395,1875,22852259,,,
14210396,900,22853159,,,
14210397,900,22854059,,,
14210398,1575,22855634,,,
14210399,750,22856384,,,
14210400,1500,22857884,,,
14210401,1575,22859459,,,
14210402,675,22860134,,,
14210403,1125,22861259,,,
14210404,825,22862084,,,
14210405,1200,22863284,,,
14210406,825,22864109,,,
14210407,750,22864859,,,
14210408,1350,22866209,,,
14210409,600,22866809,,,
14210410,2325,22869134,,,
14210411,825,22869959,,,
14210412,750,22870709,,,
14210413,900,22871609,,,
14210414,1500,22873109,,,
14210415,1650,22874759,,,
14210416,1500,22876259,,,
14210417,1425,22877684,,,
14210418,900,22878584,,,
14210419,975,22879559,,,
14210420,1425,22880984,,,
14210421,1050,22882034,,,
14210422,1275,22883309,,,
14210423,1125,22884434,,,
14210424,675,22885109,,,
14210425,1575,22886684,,,
14210426,975,22887659,,,
14210427,2400,22890059,,,
14210428,900,22890959,,,
14210429,675,22891634,,,
14210430,1200,22892834,,,
14210431,975,22893809,,,
14210432,1200,22895009,,,
14210433,1050,22896059,,,
14210434,750,22896809,,,
14210435,1425,22898234,,,
14210436,750,22898984,,,
14210437,1425,22900409,,,
14210438,1050,22901459,,,
14210439,975,22902434,,,
14210440,1125,22903559,,,
14210441,825,22904384,,,
14210442,2775,22907159,,,
14210443,600,22907759,,,
14210444,1650,22909409,,,
14210445,900,22910309,,,
14210446,750,22911059,,,
14210447,2700,22913759,,,
14210448,1350,22915109,,,
14210449,1275,22916384,,,
14210450,900,22917284,,,
14210451,675,22917959,,,
14210452,1350,22919309,,,
14210453,675,22919984,,,
14210454,1350,22921334,,,
14210455,900,22922234,,,
14210456,1125,22923359,,,
14210457,1350,22924709,,,
14210458,900,22925609,,,
14210459,1350,22926959,,,
14210460,1050,22928009,,,
14210461,1425,22929434,,,
14210462,1200,22930634,,,
14210463,750,22931384,,,
14210464,1650,22933034,,,
14210465,825,22933859,,,
14210466,975,22934834,,,
14210467,900,22935734,,,
14210468,1050,22936784,,,
14210469,1425,22938209,,,
14210470,750,22938959,,,
14210471,1050,22940009,,,
14210472,900,22940909,,,
14210473,750,22941659,,,
14210474,1275,22942934,,,
14210475,825,22943759,,,
14210476,975,22944734,,,
14210477,1125,22945859,,,
14210478,675,22946534,,,
14210479,2025,22948559,,,
14210480,600,22949159,,,
14210481,1200,22950359,,,
14210482,1125,22951484,,,
14210483,2475,22953959,,,
14210484,1350,22955309,,,
14210485,825,22956134,,,
14210486,1425,22957559,,,
14210487,825,22958384,,,
14210488,1200,22959584,,,
14210489,1200,22960784,,,
14210490,750,22961534,,,
14210491,1425,22962959,,,
14210492,1050,22964009,,,
14210493,975,22964984,,,
14210494,900,22965884,,,
14210495,1275,22967159,,,
14210496,1875,22969034,,,
14210497,750,22969784,,,
14210498,1050,22970834,,,
14210499,1575,22972409,,,
14210500,1650,22974059,,,
14210501,1275,22975334,,,
14210502,1125,22976459,,,
14210503,1125,22977584,,,
14210504,1350,22978934,,,
14210505,900,22979834,,,
14210506,1575,22981409,,,
14210507,750,22982159,,,
14210508,1500,22983659,,,
14210509,900,22984559,,,
14210510,675,22985234,,,
14210511,2250,22987484,,,
